Date,Preference,US.Weather.Impact.Rating,Net.Trust,NPS,EventsCamp/Vend_Campaign_Flag,Visits_Critical_Event_Flag,SEM_Google_Spend,Preload_IronSource_Aura_Spend,Programmatic_Bidease_Spend,Preload_Digital_Turbine_Spend,Programmatic_Tapjoy_Spend,SEM_Apple_Search_Ads_Spend,Programmatic_LiftOff_Spend,Programmatic_IronSource_Sonic_Spend,Programmatic_Persona.ly_Spend,Twitter_TikTok_Combined_Spend,Brand_Spend,Influencer_Spend,SEM_Google_Impressions,Preload_IronSource_Aura_impressions,Programmatic_Bidease_Clicks,Preload_Digital_Turbine_launches,Programmatic_Tapjoy_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Impressions,Programmatic_Persona.ly_Clicks,Twitter_TikTok_Combined_Impressions,Brand_Impressions,Influencer_Daily_Impressions,OrganicSearch_Google_Clicks,SocialEng_Twitter_Total_Engagements,SocialEng_Facebook_Estimated_Clicks,SocialEng_LinkedIn_Impressions,SocialEng_TikTok_Impressions,SocialEng_YouTube_Estimated_Clicks,SocialEng_Instagram_Estimated_Clicks,OrganicSearch_Google_Clicks_Paid_Spend,SocialEng_Facebook_Estimated_Clicks_Paid_Spend,SocialEng_YouTube_Estimated_Clicks_Paid_Spend,SocialEng_Instagram_Estimated_Clicks_Paid_Spend,SocialEng_Twitter_Total_Engagements_Paid_Spend,SocialEng_LinkedIn_Impressions_Paid_Spend,SocialEng_TikTok_Impressions_Paid_Spend,Overall_Web_Visits
04-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.255350963,0.322505857,0.102486655,0.599063119,0,0.087838789,0,0,0.162311423,0.312029904,0.04170778,0,0.065743487,0.254161489,0,0.393939394,0,0.152962568,0,0,0.052498076,0.371307087,0.245799076,0,0.051763795,0.027230553,0.040822565,0.032210764,0,0,0,0.070753322,0.02163067,0,0,0.023362132,0.035707647,0,11618799
05-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.242135923,0.325504048,0.085290907,0.560035664,0,0.103923964,0,0,0.134884666,0.349372272,0.042789987,0,0.061063042,0.226271886,0,0.424242424,0,0.178987109,0,0,0.043662895,0.420854446,0.243703753,0,0.047975256,0.03404898,0.031041278,0.006401535,0,0,0,0.071190612,0.016876287,0,0,0.02997283,0.007281351,0,11120310
06-11-2021,0.26,0.166666667,0.68,0.84,1,0,0.228364315,0.305178253,0.086666567,0.545284875,0,0.106634668,0,0,0.096426516,0.364704583,0.045087252,0,0.062582258,0.225282207,0,0.424242424,0,0.159375476,0,0,0.038817796,0.402139621,0.245433636,0,0.010371694,0.023605567,0.016912391,0,0,0,0,0.051581707,0.009243726,0,0,0.020890211,0,0,9521492
07-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.219945671,0.247505553,0.092857036,0.541750784,0,0.104419806,0,0,0.166479433,0.43130713,0.046284984,0,0.065213729,0.205912774,1.08E-06,0.560606061,0,0.148093004,0,0,0.06535184,0.527616698,0.291700952,0,0.005584462,0.006106376,0.000982031,0.012757484,0,0,0,0.04994074,0.000543557,0,0,0.005472555,0.014773242,0,9689813
08-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.225119723,0.253996577,0.075317374,0.479449144,0,0.097975367,0,0,0.139855933,0.354452045,0.041660246,0,0.063644135,0.183745452,1.08E-06,0.484848485,0,0.143650785,0,0,0.053438595,0.423207236,0.262581919,0,0.034627482,0.033854785,0.043420719,0.044178978,0,0,0,0.059153411,0.022275041,0,0,0.028120813,0.047416301,0,10615997
09-11-2021,0.26,0,0.68,0.84,1,0,0.336749588,0.268125706,0.079444353,0.489418515,0,0.126177173,0,0,0.202938367,0.264861956,0.041743386,0,0.09432679,0.190762499,5.42E-07,0.454545455,0,0.1469144,0,0,0.064525323,0.269992239,0.252192095,0,0.049213944,0.032063869,0.084623739,0.214694104,0,0,0,0.079913733,0.04990215,0,0,0.03061465,0.264872999,0,11441895
10-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.577002535,0.276049064,0.10076708,0.614562304,0,0.137150202,0,0,0.165194223,0.222032905,0.042156646,0,0.142450913,0.219865017,0,0.46969697,0,0.16989036,0,0,0.052612079,0.220184137,0.231782854,0,0.066633004,0.032948538,0.071476883,0.020289888,0,0,0,0.118080511,0.052601425,0,0,0.039260368,0.031239356,0,13319479
11-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.720658918,0.260824442,0.080132183,0.622277248,0,0.176055563,0,0,0.113892889,0.291550004,0.043240073,0,0.177252769,0.21391206,5.42E-07,0.560606061,0,0.192297433,0,0,0.037848776,0.306832546,0.230657139,0,0.095743912,0.045571259,0.173123573,0.064930272,0,0,0,0.167140158,0.149438822,0,0,0.063691954,0.117258671,0,15391512
12-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.626441113,0.25108032,0.081851758,0.599769938,0,0.177195849,0.014857516,0,0.097934854,0.292021885,0.042727393,0,0.153316457,0.191231295,0,0.378787879,0,0.195297019,0.006672616,0,0.033260182,0.282488103,0.227991213,0,0.096985535,0.044988672,0.055738377,0.01978991,0,0,0,0.156649885,0.045215363,0,0,0.05909098,0.033586599,0,14531126
13-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.671527939,0.223301531,0.060529031,0.545132424,0,0.206039386,0.033009898,0,0.083610107,0.248511006,0.043274286,0,0.156412351,0.194617039,5.42E-07,0.515151515,0,0.186129499,0.012159521,0,0.029327101,0.229505335,0.228822987,0,0.052818634,0.02133995,0.015114169,0,0,0,0,0.129146672,0.012899731,0,0,0.029490091,0,0,13945053
14-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.564864759,0.260794096,0.067751245,0.565759506,0.078294574,0.192913287,0.036894211,0,0.080584507,0.321062187,0.044751472,0,0.143645426,0.207921897,5.42E-07,0.575757576,0.353723404,0.184542604,0.014333578,0,0.029070596,0.338349723,0.260609137,0,0.033422922,0.015298306,0.096612969,0.01346698,0,0,0,0.105717869,0.078086061,0,0,0.02002017,0.022771877,0,12606375
15-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.497089706,0.249766335,0.059497286,0.496126359,0.060465116,0.103409735,0.036815865,0,0.060949341,0.43046761,0.042271475,0,0.142366687,0.191439648,0,0.545454545,0.32358156,0.152540666,0.011866038,0,0.021688945,0.628913249,0.245352603,0,0.043334259,0.04332722,0.08512451,0.03230924,0,0,0,0.093624495,0.058788633,0,0,0.048449118,0.046682703,0,11723961
16-11-2021,0.26,0,0.68,0.84,1,0,0.461456754,0.2886882,0.070158649,0.508742834,0.051550388,0.129884383,0.036802905,0,0.065483279,0.351206898,0.043631395,0,0.128785839,0.248201091,0,0.333333333,0.264184397,0.15708904,0.013386833,0,0.022144954,0.423434434,0.226377913,0,0.035187836,0.062487863,0.031753413,0.06331199,0,0,0,0.088380987,0.021981032,0,0,0.070038956,0.091692572,0,10718773
17-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.53060104,0.317325783,0.071534309,0.543201379,0.04496124,0.164195746,0.036935325,0,0.071909333,0.303637165,0.045351209,0,0.130394398,0.279424349,5.42E-07,0.46969697,0.221631206,0.158994404,0.012072331,0,0.024368,0.364053539,0.244760947,0,0.054147045,0.039702233,0.063760463,0.02221178,0,0.047619048,0,0.114435963,0.048816323,0.041523593,0,0.049216969,0.035578489,0,11510655
18-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.667782696,0.400282825,0.083227417,0.576735978,0.030232558,0.210352156,0.036930072,0,0.057995141,0.250028396,0.04280409,0,0.152194756,0.472791267,5.42E-07,0.575757576,0.155141844,0.151454609,0.014882743,0,0.020263915,0.246040435,0.230810465,0,0.091247866,0.036616679,0.078634002,0.042869566,0,0,0,0.16580359,0.06877073,0,0,0.051851167,0.078439148,0,13354860
19-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.51589995,0.440718959,0.053650732,0.46123356,0.02751938,0.215504693,0.079458507,0,0.043598994,0.253163406,0.044477938,0,0.128402493,0.566684277,5.42E-07,0.424242424,0.171985816,0.158801145,0.033875014,0,0.015247813,0.229487799,0.224081201,0,0.049932644,0.049455173,0.019065055,0.016105674,0,0,0,0.118454176,0.015374225,0,0,0.064573335,0.027172187,0,10748537
20-11-2021,0.26,0,0.68,0.84,1,0,0.512413705,0.54922132,0.060185116,0.461178123,0.030232558,0.212790674,0.116741992,0,0.045946289,0.26887277,0.045880603,0,0.128905487,0.646945017,1.08E-06,0.636363636,0.210992908,0.177411101,0.055659652,0,0.017100351,0.211741995,0.244409608,0,0.005839686,0.015535656,0.008526108,0.000432477,0,0,0,0.086795207,0.007076892,0,0,0.020878902,0.000751009,0,9441910
21-11-2021,0.26,0.083333333,0.68,0.84,1,0,0.671737022,0.607710329,0.092169206,0.547312936,0.044186047,0.229952233,0.116847362,0,0.046240816,0.262093655,0.041795969,0,0.141942408,0.698199975,1.08E-06,0.651515152,0.252659574,0.176550966,0.057305818,0,0.017413857,0.214526308,0.238956009,0,0.036794406,0.005588521,0.029428406,6.40E-05,0,0,0,0.128276267,0.02737488,0,0,0.00841722,0.000124544,0,11344656
22-11-2021,0.26,0.166666667,0.68,0.84,0,0,0.565465565,0.637349332,0.068439075,0.502700231,0.040697674,0.215234015,0.116822937,0,0.044420101,0.293801429,0,0,0.138635949,0.78534382,1.08E-06,0.636363636,0.229609929,0.171640572,0.04301954,0,0.017100351,0.264335173,0,0,0.049177615,0.024209731,0.022947653,0.02067415,0,0,0,0.098252479,0.015937027,0,0,0.027223586,0.030039121,0,11122431
23-11-2021,0.26,0.083333333,0.68,0.84,0,0,0.467696638,0.761461709,0.0667195,0.400530345,0.028682171,0.182138595,0.116805413,0,0.096935245,0.340616033,0,0,0.12470639,1,3.25E-06,0.363636364,0.156914894,0.15380365,0.041685662,0,0.02827258,0.274600231,0,0,0.015964597,0.020023735,0.065519663,0.013798351,0,0.154761905,0,0.065707388,0.040923507,0.110094561,0,0.020250353,0.018030962,0,10226526
24-11-2021,0.26,0,0.68,0.84,0,0,0.477975978,0.837175145,0.054338562,0.390990608,0.034883721,0.175805683,0.116867126,0,0.109162599,0.466404979,0,0,0.111886331,0.888389502,0.000302064,0.515151515,0.165780142,0.158060776,0.041830979,0,0.032405164,0.352421483,0,0,0.00901356,0.021232064,0.026862769,0.019579808,0,0,0,0.065187308,0.017515533,0,0,0.022415638,0.026709854,0,9829380
25-11-2021,0.26,0.083333333,0.68,0.84,0,0,0.490206395,0.703276161,0.078412608,0.428872371,0.052325581,0.197834632,0.116549766,0,0.077764183,0.523887121,0,0,0.116392027,0.639206173,0.000623109,0.636363636,0.242907801,0.160649348,0.038166711,0,0.02339898,0.39977387,0,0,0.003156994,0.015384615,0.015803542,0.008107481,0,0,0,0.065162342,0.010755209,0,0,0.016952642,0.01154359,0,10576845
26-11-2021,0.26,0.083333333,0.68,0.84,0,0,0.564221949,0.551979777,0.06328035,0.442620679,0.070930233,0.203663564,0.116825346,0,0.057611362,0.615391834,0,0,0.12510115,0.581097874,0.000682763,0.681818182,0.30141844,0.168110206,0.042022266,0,0.019750905,0.470165458,0,0,0.025414477,0.010982846,5.53E-05,0.027140848,0,0,0,0.08720502,4.02E-05,0,0,0.012947273,0.041341958,0,11080189
27-11-2021,0.26,0,0.68,0.84,0,0,0.601709861,0.62475268,0.083227417,0.449947566,0.072868217,0.220539072,0.116859308,0,0.049757296,0.684183509,0,0,0.131271293,0.590339839,0.000800986,0.439393939,0.364361702,0.18119733,0.044784049,0,0.015247813,0.562579195,0,0,0.015592678,0.008695652,0.018135052,0,0,0,0,0.0883191,0.014237338,0,0,0.011053465,0,0,10821845
28-11-2021,0.26,0.083333333,0.68,0.84,0,0,0.551878444,0.375644854,0.090105716,0.435769623,0.077906977,0.222061262,0.116793253,0,0.04547326,0.682902095,0,0,0.12902671,0.393274647,0.000869859,0.727272727,0.365248227,0.183821288,0.052668211,0,0.016758344,0.612107493,0,0,0.010578479,0.010982846,0.042559003,0.001207429,0,0,0,0.077669811,0.031306773,0,0,0.013081215,0.001858228,0,9926860
29-11-2021,0.26,0.083333333,0.68,0.84,0,0,0.51898062,0.422359589,0.050899412,0.399962118,0.062790698,0.168906697,0.204172321,0,0.107966638,0.762120566,0,0,0.116202322,0.464933364,0.000597079,0.378787879,0.293439716,0.169397687,0.08052672,0,0.01610283,0.759727942,0,0,0.008571918,0.030877117,0.068043027,0.037145384,0,0,0,0.071906363,0.047883415,0,0,0.035182326,0.054688606,0,10487483
30-11-2021,0.26,0,0.68,0.84,0,0,0.48309678,0.420635932,0.051587242,0.397633776,0.051162791,0.158577509,0.20597726,0,0.140918017,0.921681967,0,0,0.108382688,0.443882221,0.000472891,0.424242424,0.264184397,0.188497594,0.062624422,0,0.024082994,0.92386062,0,0,0.002652601,0.044082425,0.043784916,0.023940227,0,0,0,0.067762737,0.030789691,0,0,0.050191781,0.03522083,0,9651001
01-12-2021,0.26,0,0.68,0.84,0,0,0.475946829,0.387971426,0.058465541,0.369642849,0.045736434,0.162025495,0.206012796,0,0.114267742,0.893297282,0,0,0.108894341,0.355689166,0.000563998,0.484848485,0.189716312,0.212213923,0.063766823,0,0.024196996,0.928916146,0,0,0,0.070838278,0.130873487,0.100817381,0,0,0,0.064584138,0.090636814,0,0,0.079434153,0.146076007,0,9387803
02-12-2021,0.26,0,0.68,0.84,0,0,0.300848383,0.424671959,0.052962902,0.338057774,0.03875969,0.168053668,0.206021049,0,0.081914343,0.92647195,0,0,0.06938016,0.379262875,0.000384495,0.393939394,0.178191489,0.172892668,0.05954712,0,0.016302334,0.893598367,0,0,0.014236012,0.032819074,0.030114527,0.037705558,0,0.25,0,0.062153098,0.018276012,0.172800907,0,0.032249133,0.047874174,0,10396366
03-12-2021,0.26,0,0.68,0.84,0,0,0.227233102,0.42177391,0.061216861,0.374613675,0.047286822,0.151055179,0.205993449,0,0.06916041,0.968214503,0,0,0.046079478,0.371278472,0.000297184,0.53030303,0.22251773,0.19397143,0.071979419,0,0.019066891,0.893537374,0,0,0.023578188,0.047577948,0.136853469,0.009986418,0,0,0,0.060691512,0.076664617,0,0,0.043155006,0.011704137,0,10020496
04-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.279263403,0.456237937,0.063624265,0.410652167,0.05,0.15686271,0.206008422,0,0.051578011,0.97784945,0,0,0.058593332,0.38632457,0.000322672,0.515151515,0.263297872,0.169751541,0.078240019,0,0.014991307,1,0,0,0.014203352,0.026000647,0.028261025,0,0,0,0,0.06130948,0.016985908,0,0,0.02530296,0,0,10200744
05-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.47784278,0.390666157,0.074629544,0.510461372,0.05503876,0.187945523,0.206011217,0,0.082744375,1,0,0,0.084353491,0.337949355,0.00032701,0.651515152,0.279255319,0.218373691,0.090345212,0,0.019807906,0.968205307,0,0,0.06917313,0.009796095,0.121807587,0.000182342,0,0,0,0.121758715,0.090797308,0,0,0.011823278,0.000284364,0,13763438
06-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.47199572,0.340325067,0.060872946,0.586308053,0.055426357,0.273359961,0.206266016,0,0.055085566,0.999141442,0,0,0.090786545,0.299575108,0.000362803,0.727272727,0.218085106,0.256328528,0.087550756,0,0.011884744,0.96169282,0,0,0.166452054,0.030078757,0.047023666,0.019416168,0,0,0,0.213935606,0.038493281,0,0,0.0398671,0.03325236,0,18655069
07-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.323896562,0.359579646,0.058121626,0.481902219,0.045736434,0.236613697,0.205995069,0,0.073444446,0.986587088,0,0,0.072614988,0.311987023,0.000381241,0.484848485,0.195921986,0.230802104,0.098297948,0,0.014677801,0.973316489,0,0,0.11744838,0.030337685,0.037193603,0.015942326,0,0,0,0.145074265,0.02589598,0,0,0.034200532,0.023222358,0,14272628
08-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.268304577,0.373969751,0.053994647,0.447822492,0.040697674,0.180283332,0.206142431,0,0.066777415,0.76090883,0,0,0.061693162,0.306822833,0.000356837,0.727272727,0.191489362,0.209282386,0.089801936,0,0.013024767,0.726687475,0,0,0.117617,0.039680656,0.070533874,0.0481227,0,0,0,0.115335589,0.040413644,0,0,0.036812511,0.057686047,0,14637267
09-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.261216815,0.398941529,0.06878299,0.46884225,0.046124031,0.153550666,0.206066058,0,0.06328771,0.739310306,0,0,0.061930491,0.320536957,0.000321045,0.590909091,0.212765957,0.191684994,0.090857146,0,0.012568758,0.703230474,0,0,0.12221598,0.039745388,0.036185558,0.115582961,0,0,0,0.111147581,0.019740489,0,0,0.03510716,0.131918886,0,15260330
10-12-2021,0.26,0.25,0.68,0.84,0,1,0.710631498,0.405390068,0.096984015,0.72299654,0.044573643,0.26036468,0.206050189,0,0.053898531,0.728821738,0,0,0.160117507,0.31744886,0.000342195,1,0.239361702,0.239768199,0.07964456,0,0.01168524,0.660773508,0,0,0.171534142,0.119818751,0.228097787,0.040391298,0,0,0,0.244617086,0.207300472,0,0,0.176315432,0.076799351,0,20941374
11-12-2021,0.26,0.166666667,0.68,0.84,0,1,0.520560673,0.431090152,0.06878299,0.759344553,0.04496124,0.570004904,0.205953924,0,0.046544269,0.751355365,0,0,0.141696421,0.341082099,0.000335687,0.666666667,0.291666667,0.401100756,0.087557975,0,0.009975204,0.733544571,0,0,0.183427087,0.11038947,0.308601549,0,0,0,0,0.312120217,0.337769531,0,0,0.195630398,0,0,22357867
12-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.239665824,0.379353143,0.060529031,0.506724013,0.056976744,0.152333517,0.206076648,0,0.058735922,0.77608001,0,0,0.069423454,0.313378526,0.000378529,0.46969697,0.321808511,0.18705224,0.096844778,0,0.011172229,0.787982013,0,0,0.054528321,0.008415147,0.136105565,0.005701098,0,0,0,0.073767266,0.073310593,0,0,0.007339034,0.006424508,0,11717774
13-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.210616951,0.332981319,0.049179838,0.494204552,0.048449612,0.150082786,0.206270099,0,0.079709849,0.731516382,0,0,0.060983539,0.268947145,0.000393172,0.454545455,0.22606383,0.203277769,0.087566523,0,0.017185852,0.66272146,0,0,0.103671441,0.069176826,0.19093345,0.01729031,0,0,0,0.09250174,0.096853215,0,0,0.056817088,0.018349546,0,13686038
14-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.155100698,0.360714589,0.06878299,0.515325945,0.046124031,0.146991987,0.206097498,0,0.061850773,0.722681929,0,0,0.071165042,0.295988451,0.000436014,0.53030303,0.267730496,0.186260153,0.090587218,0,0.012853764,0.70748471,0,0,0.126559736,0.045118136,0.064326268,0.033213935,0,0.488095238,0,0.096312494,0.030694455,0.265263043,0,0.034858527,0.033157548,0,16453387
15-12-2021,0.26,0.166666667,0.68,0.84,0,1,0.256588204,0.368228275,0.094576611,0.615629461,0.044186047,0.221345682,0.206232944,0,0.070008292,0.701935016,0,0,0.072930245,0.297141837,0.000504344,0.590909091,0.217198582,0.222116369,0.090765967,0,0.014706301,0.60473806,0,0,0.182665269,0.157255367,0.209455461,0.374994886,0,0,0,0.162381842,0.127253847,0,0,0.154693131,0.476645063,0,22726334
16-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.060000877,0.386754549,0.071190394,0.531384116,0.050387597,0.19303446,0.20608784,0,0.073917475,0.534328551,0,0,0.019469187,0.281559972,0.000463129,0.515151515,0.253546099,0.18910731,0.088469578,0,0.016900846,0.496563066,0,0,0.111739884,0.037199266,0.349781807,0.067870238,0,0.071428571,0,0.080179752,0.153273943,0.035648699,0,0.026393185,0.062221576,0,15549345
17-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.034665937,0.422845126,0.070846479,0.522426465,0.046899225,0.068519036,0.205981535,0,0.062082825,0.51520183,0,0,0.015115807,0.28950717,0.000375276,0.560606061,0.232269504,0.084943819,0.086555952,0,0.013965286,0.482877083,0,0,0.086725949,0.028827274,0.089826551,0.035560414,0,0,0,0.041955528,0.027706871,0,0,0.014397021,0.022947749,0,13628557
18-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.062426567,0.281839093,0.078756523,0.693656653,0.058527132,0.070814076,0.205875907,0,0.05787019,0.523277967,0,0,0.026443413,0.186327547,0.000600875,0.545454545,0.317375887,0.068114017,0.098568067,0,0.012768262,0.439462533,0,0,0.087232176,0.020498436,0.034614959,0.001641659,0,0,0,0.04572118,0.011265651,0,0,0.010801884,0.001117805,0,15210741
19-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.05484541,0.283623442,0.030952345,0.553346299,0.053875969,0.04899974,0.205948792,0,0.055424719,0.522458264,0,0,0.023258963,0.190792264,0.000359006,0.666666667,0.302304965,0.067259325,0.095094515,0,0.012882264,0.53839257,0,0,0.053679349,0.041687345,0.244691506,0.003834434,0,0,0,0.028343165,0.070518508,0,0,0.019452471,0.002311937,0,11606869
20-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.05269412,0.282464222,0.009285704,0.510438274,0.054263566,0.045905325,0.205966923,0,0.05551397,0.551781998,0,0,0.020397641,0.201314115,0.00013178,0.378787879,0.306737589,0.057302441,0.088228523,0,0.012654259,0.518206298,0,0,0.085307265,0.027748409,0.13694777,0.01930425,0,0,0,0.036500783,0.038971829,0,0,0.012785574,0.011493155,0,12262893
21-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.045077339,0.283972421,0.033703665,0.531111553,0.053875969,0.045953552,0.205994825,0,0.065545755,0.540318712,0,0,0.021072236,0.202735384,0.000476687,0.712121212,0.252659574,0.075822573,0.088213896,0,0.0146493,0.525711441,0,0,0.106357069,0.050965584,0.086048009,0.014479795,0,0.023809524,0,0.041853443,0.024297503,0.007657238,0,0.023301514,0.008554088,0,13808894
22-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.045403963,0.28356275,0.023730131,0.469572167,0.047674419,0.044313807,0.228956474,0,0.088019095,0.565414049,0,0,0.022350188,0.204818918,0.001132877,0.409090909,0.250886525,0.074115911,0.101635681,0,0.016786844,0.517166374,0,0,0.09293847,0.037005071,0.045443312,0.040722669,0,0.166666667,0,0.039143415,0.01303988,0.05446945,0,0.017192981,0.024447271,0,12626391
23-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.053476446,0.284849423,0.03267192,0.46782129,0.054263566,0.055993675,0.228735688,0,0.071168552,0.567809887,0,0,0.025276844,0.239785098,0.001600344,0.772727273,0.286347518,0.078751388,0.102374423,0,0.014050788,0.534161207,0,0,0.100107851,0.029668788,0.045895306,0.07061033,0,0,0,0.044756904,0.013903889,0,0,0.014553054,0.044753475,0,12982582
24-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.061080759,0.283420123,0.037830644,0.497133459,0.073255814,0.053995236,0.228835479,0,0.065286927,0.560621608,0,0,0.026448529,0.248201091,0.001002181,0.393939394,0.328014184,0.079516255,0.120888383,0,0.015361815,0.531103951,0,0,0.072111413,0.018729097,0.005781625,0.006076593,0,0,0,0.037116676,0.001770824,0,0,0.009288135,0.003893821,0,14404053
25-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.061696669,0.28938616,0.041957624,0.586723828,0.062015504,0.062977361,0.228890865,0,0.071177477,0.586080858,0,0,0.025233156,0.292632472,0.00072669,0.636363636,0.308510638,0.100418091,0.108607669,0,0.01561832,0.600772014,0,0,0.074717043,0.025763297,0.002842036,0,0,0,0,0.041780277,0.000925596,0,0,0.013585624,0,0,14252122
26-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.061835823,0.282142554,0.06465601,0.548680375,0.073643411,0.076817532,0.228923913,0,0.071721907,0.609917868,0,0,0.026206872,0.266350168,0.000849793,0.439393939,0.360815603,0.085912832,0.110923054,0,0.015874825,0.685406905,0,0,0.128834547,0.011630165,0.152696032,4.21E-05,0,0,0,0.063160034,0.05222291,0,0,0.006440291,3.01E-05,0,17905872
27-12-2021,0.26,0.083333333,0.68,0.84,0,0,0.0666272,0.147041865,0.06534384,0.589722031,0.062015504,0.081376566,0.228889316,0,0.061199243,0.659711489,0,0,0.028698622,0.122050496,0.001104135,0.53030303,0.32535461,0.090376826,0.110636979,0,0.013594779,0.858250091,0,0,0.202058229,0.031999137,0.142677367,0.001734583,0,0,0,0.089350203,0.049536232,0,0,0.017988397,0.001259951,0,20917568
28-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.060425216,0.282816236,0.081851758,0.578676263,0.048837209,0.081760278,0.228946204,0,0.073212394,0.508876219,0,0,0.027372653,0.240365512,0.001234288,0.818181818,0.235815603,0.09890741,0.105673595,0,0.017670362,0.787449853,0,0,0.200003229,0.038644946,0.149867003,0.000985346,0,0,0,0.083537686,0.04965782,0,0,0.020732928,0.000683063,0,20103367
29-12-2021,0.26,0.25,0.68,0.84,0,0,0.065581949,0.282260903,0.090105716,0.553831371,0.034496124,0.107769226,0.22893486,0,0.361751161,0.465211634,0,0,0.030463432,0.243929844,0.001121488,0.590909091,0.178191489,0.091971888,0.106210983,0,0.061276256,0.704031765,0,0,0.18749195,0.050620347,0.251090965,5.41E-05,0,0,0,0.087927248,0.090027364,0,0,0.029386976,4.06E-05,0,18498643
30-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.051871119,0.261749997,0.090449631,0.551965001,0.048449612,0.107567574,0.228919032,0,0.22225223,0.369700255,0,0,0.027854395,0.227819655,0.001272249,0.560606061,0.203014184,0.068794504,0.10679833,0,0.039159803,0.668478402,0,0,0.176653293,0.046865897,0.092388936,0.003362508,0,0,0,0.07497754,0.030308031,0,0,0.024893216,0.002307765,0,18892109
31-12-2021,0.26,0.166666667,0.68,0.84,0,0,0.081757785,0.00898547,0.091137461,0.555993403,0.060465116,0.057778103,0.113952372,0,0.156492274,0.195413468,0,0,0.039840065,0.00068459,0.001189277,0.651515152,0.249113475,0.025205235,0.05355474,0,0.030866133,0.323033712,0,0,0.126498269,0.03981012,0.042916696,0.001419868,0,0,0,0.030692324,0.009256802,0,0,0.01390319,0.000640727,0,18260065
01-01-2022,0.3,0.583333333,0.72,0.88,0,0,0.103634489,0.270720294,0.111428443,0.677547664,0.058139535,0.122489555,0.036795291,0,0.144095344,0.000328555,0,0,0.046286894,0.267399376,0.001680606,0.636363636,0.27748227,0.130993729,0.053708225,0,0.03023912,0.000295052,0,0,0.198059787,0.097896213,0.013566333,0.055892965,0,0,0,0.062380318,0.003627285,0,0,0.042381019,0.031265606,0,24444025
